actual_price,predicted_price,fair_value_signal,position
36.22,43.74472,7.524720000000002,LONG
35.88,40.11903,4.23903,HOLD
29.83,34.74355,4.913550000000001,HOLD
29.2,30.85982,1.6598199999999999,HOLD
27.18,27.147762,-0.032237999999999545,HOLD
25.49,25.691143,0.20114300000000185,HOLD
24.62,25.57276,0.9527599999999978,HOLD
24.7,25.96873,1.2687300000000015,HOLD
26.95,28.978191,2.0281909999999996,HOLD
32.25,37.759422,5.509422000000001,LONG
37.91,46.412365,8.502365000000005,LONG
38.33,47.880913,9.550913000000001,LONG
34.47,40.531178,6.061177999999998,LONG
33.57,33.979183,0.40918299999999874,HOLD
32.4,34.241245,1.8412450000000007,HOLD
30.54,33.902077,3.3620769999999993,HOLD
29.53,33.77872,4.248719999999999,HOLD
29.59,32.145164,2.5551640000000013,HOLD
29.56,32.145164,2.5851640000000025,HOLD
30.78,32.349586,1.569586000000001,HOLD
33.83,37.076885,3.246884999999999,HOLD
38.76,37.764713,-0.9952869999999976,HOLD
45.25,43.860664,-1.3893360000000001,HOLD
49.48,43.208225,-6.271774999999998,SHORT
45.9,39.877678,-6.0223219999999955,SHORT
41.71,38.677975,-3.0320249999999973,HOLD
36.38,32.029957,-4.350042999999999,HOLD
32.03,30.769558,-1.2604420000000012,HOLD
29.57,26.6745,-2.895500000000002,HOLD
28.71,26.516285,-2.193715000000001,HOLD
28.43,25.162636,-3.2673640000000006,HOLD
28.76,25.188862,-3.5711380000000013,HOLD
30.26,26.349228,-3.9107720000000015,HOLD
40.85,38.35964,-2.4903600000000026,HOLD
49.05,46.500713,-2.5492869999999996,HOLD
48.22,47.239357,-0.9806430000000006,HOLD
39.25,39.14987,-0.10013000000000005,HOLD
35.6,34.8821,-0.7179000000000002,HOLD
34.78,32.878643,-1.9013570000000044,HOLD
32.34,31.512903,-0.827097000000002,HOLD
31.07,29.734653,-1.3353469999999987,HOLD
30.73,29.034948,-1.6950520000000004,HOLD
30.49,28.86474,-1.6252599999999973,HOLD
30.84,29.879124,-0.960875999999999,HOLD
33.46,33.06278,-0.39722000000000435,HOLD
39.35,36.03185,-3.318150000000003,HOLD
46.23,44.415108,-1.8148920000000004,HOLD
50.41,46.46432,-3.945679999999996,HOLD
43.27,41.62034,-1.6496600000000043,HOLD
39.49,38.12293,-1.3670700000000053,HOLD
33.95,32.81228,-1.1377200000000016,HOLD
30.11,28.987015,-1.122985,HOLD
28.52,27.504946,-1.0150539999999992,HOLD
27.93,27.056093,-0.8739069999999991,HOLD
28.33,26.826353,-1.5036469999999973,HOLD
29.17,26.69484,-2.4751600000000025,HOLD
30.22,28.645493,-1.5745070000000005,HOLD
37.75,37.58722,-0.16277999999999793,HOLD
44.99,44.704338,-0.2856620000000021,HOLD
41.97,44.53697,2.5669699999999978,HOLD
36.15,37.691067,1.5410669999999982,HOLD
33.18,33.91969,0.7396900000000031,HOLD
31.7,32.354126,0.6541260000000015,HOLD
30.1,30.994375,0.8943750000000001,HOLD
29.58,30.503077,0.9230770000000028,HOLD
29.26,30.15986,0.8998599999999968,HOLD
29.49,30.24074,0.7507400000000004,HOLD
29.65,31.251133,1.6011330000000008,HOLD
33.29,33.893986,0.603985999999999,HOLD
37.74,40.581703,2.8417029999999954,HOLD
44.74,46.940617,2.200617000000001,HOLD
46.99,49.47127,2.481269999999995,HOLD
40.61,42.82015,2.2101499999999987,HOLD
39.53,39.887974,0.3579739999999987,HOLD
34.58,35.108112,0.5281120000000001,HOLD
30.17,31.399649,1.2296489999999984,HOLD
28.99,30.110058,1.1200580000000002,HOLD
27.62,27.714294,0.09429399999999788,HOLD
27.12,29.962921,2.8429210000000005,HOLD
27.25,29.237968,1.9879679999999986,HOLD
29.03,31.211346,2.181345999999998,HOLD
34.81,40.19793,5.387929999999997,LONG
42.63,49.197636,6.567636,LONG
45.41,50.84173,5.431730000000002,LONG
42.65,40.17821,-2.4717899999999986,HOLD
38.61,37.521652,-1.0883479999999963,HOLD
36.11,34.756916,-1.3530840000000026,HOLD
33.51,32.800327,-0.7096729999999951,HOLD
31.28,32.49649,1.2164900000000003,HOLD
30.44,32.791374,2.3513739999999963,HOLD
30.12,32.791374,2.6713739999999966,HOLD
30.75,32.56533,1.815330000000003,HOLD
33.74,37.029827,3.2898269999999954,HOLD
37.14,41.176815,4.036814999999997,HOLD
42.05,47.555687,5.505687000000002,LONG
46.93,50.53286,3.6028599999999997,HOLD
45.16,42.145782,-3.0142179999999996,HOLD
42.62,41.780567,-0.8394329999999997,HOLD
39.08,36.16049,-2.9195099999999954,HOLD
37.7,32.195805,-5.504195000000003,SHORT
34.55,30.251026,-4.298973999999998,HOLD
31.7,24.808558,-6.891441999999998,SHORT
30.76,24.106937,-6.653063000000003,SHORT
29.98,24.289665,-5.690335000000001,SHORT
29.56,26.380812,-3.179188,HOLD
29.66,28.316633,-1.3433670000000006,HOLD
30.77,33.289417,2.5194170000000007,HOLD
32.42,33.72125,1.301249999999996,HOLD
31.48,33.346107,1.866107000000003,HOLD
29.4,29.849316,0.44931600000000316,HOLD
27.51,28.690044,1.1800439999999988,HOLD
25.43,27.35869,1.9286899999999996,HOLD
24.3,25.371313,1.071313,HOLD
21.8,24.886293,3.0862929999999977,HOLD
23.3,24.588295,1.288294999999998,HOLD
24.51,25.798027,1.2880269999999996,HOLD
27.25,29.894428,2.6444280000000013,HOLD
30.32,33.664753,3.344752999999997,HOLD
32.4,41.483536,9.083536000000002,LONG
30.89,43.70056,12.810560000000002,LONG
30.87,42.546112,11.676112,LONG
32.38,40.02729,7.647289999999998,LONG
28.88,34.810886,5.9308860000000045,LONG
27.92,29.806091,1.8860909999999969,HOLD
25.6,28.119495,2.519494999999999,HOLD
22.72,25.627611,2.907611000000003,HOLD
20.94,24.65084,3.7108399999999975,HOLD
19.78,23.754547,3.9745469999999976,HOLD
18.18,23.325874,5.145873999999999,LONG
17.78,22.142204,4.362203999999998,HOLD
17.89,22.790514,4.900514000000001,HOLD
19.95,22.790413,2.8404130000000016,HOLD
20.58,23.646738,3.066738000000001,HOLD
20.5,20.681168,0.18116799999999955,HOLD
20.32,18.75266,-1.5673400000000015,HOLD
18.4,14.189931,-4.210068999999999,HOLD
11.99,13.945016,1.9550160000000005,HOLD
2.78,11.219621,8.439621,LONG
-1.46,13.825831,15.285831000000002,LONG
5.56,13.534399,7.974399000000001,LONG
17.51,19.551735,2.041734999999999,HOLD
26.81,26.261549,-0.548451,HOLD
30.21,33.198227,2.988227000000002,HOLD
33.49,33.54718,0.057179999999995346,HOLD
34.97,33.431427,-1.5385729999999995,HOLD
37.88,33.95529,-3.9247100000000046,HOLD
33.74,31.75142,-1.9885800000000025,HOLD
31.01,26.437784,-4.572216000000001,HOLD
27.81,25.125906,-2.684093999999998,HOLD
27.54,23.45285,-4.087149999999998,HOLD
27.29,22.019592,-5.270408,SHORT
27.37,20.711227,-6.658773,SHORT
28.29,23.535189,-4.754811,HOLD
35.6,35.514988,-0.08501199999999898,HOLD
42.11,41.237617,-0.8723829999999992,HOLD
42.55,40.718117,-1.8318829999999977,HOLD
40.32,39.101807,-1.2181929999999994,HOLD
38.44,36.557476,-1.8825239999999965,HOLD
39.17,35.3656,-3.804400000000001,HOLD
36.82,31.006914,-5.813086000000002,SHORT
35.29,28.7264,-6.563599999999997,SHORT
33.89,26.650908,-7.239091999999999,SHORT
33.58,26.644354,-6.935645999999998,SHORT
33.94,26.409328,-7.530671999999999,SHORT
34.58,31.367064,-3.212935999999999,HOLD
37.67,36.419903,-1.2500970000000038,HOLD
41.95,38.47456,-3.475440000000006,HOLD
42.17,40.150204,-2.0197959999999995,HOLD
39.01,37.549538,-1.4604619999999997,HOLD
40.12,36.40383,-3.716169999999998,HOLD
35.4,33.7835,-1.616500000000002,HOLD
33.31,30.395935,-2.914065000000001,HOLD
31.3,27.088493,-4.211507000000001,HOLD
30.45,27.264334,-3.1856659999999977,HOLD
29.48,26.793459,-2.686541000000002,HOLD
30.21,27.577106,-2.6328940000000003,HOLD
31.27,29.159035,-2.110965,HOLD
36.69,34.18156,-2.5084400000000002,HOLD
44.73,39.687885,-5.0421149999999955,SHORT
44.28,39.687885,-4.592115,HOLD
41.46,38.90277,-2.557230000000004,HOLD
38.64,36.505455,-2.134545000000003,HOLD
38.02,37.063976,-0.9560240000000064,HOLD
36.51,34.131737,-2.378262999999997,HOLD
34.7,32.524693,-2.1753070000000037,HOLD
33.62,32.20719,-1.4128100000000003,HOLD
33.89,32.502388,-1.3876119999999972,HOLD
34.37,32.737698,-1.6323019999999957,HOLD
37.08,33.776306,-3.303694,HOLD
40.75,35.30002,-5.4499799999999965,SHORT
47.69,42.16172,-5.528279999999995,SHORT
48.95,42.85715,-6.092850000000006,SHORT
45.49,39.17221,-6.317790000000002,SHORT
43.88,38.32053,-5.559470000000005,SHORT
36.62,33.926632,-2.6933679999999995,HOLD
35.26,31.109846,-4.150153999999997,HOLD
33.51,29.188421,-4.321578999999996,HOLD
32.6,28.470392,-4.129608000000001,HOLD
32.46,27.727507,-4.732493000000002,HOLD
32.59,28.557055,-4.032945000000005,HOLD
34.0,29.723534,-4.276465999999999,HOLD
42.21,36.47255,-5.737450000000003,SHORT
50.92,43.68218,-7.237819999999999,SHORT
50.48,43.698303,-6.781696999999994,SHORT
44.44,40.058865,-4.3811350000000004,HOLD
41.42,35.375427,-6.044573,SHORT
41.82,35.86044,-5.959560000000003,SHORT
38.88,34.199814,-4.680185999999999,HOLD
37.41,31.85656,-5.553439999999995,SHORT
37.05,32.772663,-4.277336999999996,HOLD
37.24,32.772663,-4.467337000000001,HOLD
38.71,32.841522,-5.868478000000003,SHORT
43.42,35.126743,-8.293257000000004,SHORT
48.76,39.33405,-9.42595,SHORT
54.9,46.58254,-8.317459999999997,SHORT
54.93,47.291157,-7.638843000000001,SHORT
51.08,43.331062,-7.748937999999995,SHORT
48.37,41.280567,-7.089433,SHORT
42.17,34.885506,-7.284494000000002,SHORT
37.43,33.14847,-4.2815299999999965,HOLD
35.6,31.939264,-3.660736,HOLD
34.58,30.167458,-4.412541999999998,HOLD
33.94,30.22987,-3.7101299999999995,HOLD
33.85,30.691858,-3.1581420000000016,HOLD
35.29,32.08386,-3.2061399999999978,HOLD
43.04,38.356453,-4.683546999999997,HOLD
52.61,47.30915,-5.300849999999997,SHORT
55.62,46.535435,-9.084564999999998,SHORT
53.42,41.122044,-12.297956,SHORT
51.74,37.766773,-13.973227000000001,SHORT
52.46,37.594757,-14.865243,SHORT
50.26,34.043938,-16.216062,SHORT
48.04,33.48678,-14.553219999999996,SHORT
46.29,33.230614,-13.059385999999996,SHORT
45.51,33.230614,-12.279385999999995,SHORT
46.05,33.616554,-12.433445999999996,SHORT
50.74,39.28537,-11.454630000000002,SHORT
54.4,43.874214,-10.525785999999997,SHORT
55.9,48.7045,-7.195499999999996,SHORT
52.36,48.687634,-3.6723659999999967,HOLD
48.96,46.263172,-2.6968280000000036,HOLD
47.29,44.31836,-2.9716400000000007,HOLD
40.84,38.230953,-2.609047000000004,HOLD
38.47,34.99937,-3.47063,HOLD
37.19,33.761196,-3.4288039999999995,HOLD
36.55,32.39451,-4.15549,HOLD
36.15,32.131733,-4.018267000000002,HOLD
36.05,32.131733,-3.918267,HOLD
37.26,33.720325,-3.5396749999999955,HOLD
45.94,41.18159,-4.758409999999998,HOLD
52.3,48.150665,-4.149335000000001,HOLD
55.57,49.49288,-6.077120000000001,SHORT
54.31,47.405823,-6.904177000000004,SHORT
50.94,44.34245,-6.597549999999998,SHORT
49.71,43.74284,-5.96716,SHORT
44.9,41.508823,-3.391176999999999,HOLD
42.41,40.057293,-2.352706999999995,HOLD
40.72,39.48182,-1.2381799999999998,HOLD
38.7,39.417408,0.7174079999999989,HOLD
39.64,38.539715,-1.1002849999999995,HOLD
43.0,43.619164,0.6191639999999978,HOLD
49.69,46.982975,-2.7070249999999945,HOLD
52.36,49.25313,-3.1068700000000007,HOLD
51.96,48.70711,-3.2528900000000007,HOLD
47.76,47.176647,-0.5833529999999953,HOLD
45.13,44.878277,-0.25172300000000547,HOLD
41.21,40.66321,-0.5467900000000014,HOLD
40.27,37.36931,-2.9006900000000044,HOLD
37.44,36.08833,-1.3516699999999986,HOLD
35.88,33.02103,-2.8589699999999993,HOLD
35.04,32.375324,-2.664676,HOLD
35.38,32.40693,-2.97307,HOLD
34.53,32.178944,-2.351056,HOLD
35.51,33.99959,-1.5104100000000003,HOLD
36.86,35.138206,-1.7217940000000027,HOLD
38.71,37.00373,-1.7062700000000035,HOLD
39.42,36.91627,-2.5037300000000045,HOLD
39.19,35.212067,-3.977933,HOLD
38.25,34.250893,-3.999107000000002,HOLD
37.18,33.29799,-3.882010000000001,HOLD
34.81,32.607178,-2.2028220000000047,HOLD
33.74,32.31324,-1.4267600000000016,HOLD
33.42,28.456438,-4.963562000000003,HOLD
33.62,30.482012,-3.1379879999999964,HOLD
34.62,35.359974,0.7399740000000037,HOLD
37.07,38.53291,1.4629100000000008,HOLD
38.99,40.27912,1.289119999999997,HOLD
38.95,40.015965,1.0659649999999985,HOLD
38.43,38.424225,-0.005774999999999864,HOLD
40.25,38.117382,-2.132618000000001,HOLD
37.35,37.112343,-0.23765699999999867,HOLD
35.5,34.230583,-1.2694169999999971,HOLD
33.77,31.253305,-2.516695000000002,HOLD
32.21,29.409122,-2.800878000000001,HOLD
31.21,27.586382,-3.6236180000000004,HOLD
30.72,28.487541,-2.2324589999999986,HOLD
30.1,26.254713,-3.8452870000000026,HOLD
30.16,27.61501,-2.5449899999999985,HOLD
30.12,27.695602,-2.424398,HOLD
32.28,28.676125,-3.603875000000002,HOLD
34.05,29.789633,-4.260366999999999,HOLD
34.5,30.883348,-3.6166519999999984,HOLD
34.58,29.573587,-5.0064129999999984,SHORT
34.06,28.480589,-5.579411000000004,SHORT
31.2,25.946043,-5.253957,SHORT
27.59,25.381895,-2.2081049999999998,HOLD
26.12,25.548574,-0.5714260000000024,HOLD
26.79,25.4843,-1.305699999999998,HOLD
31.1,26.600986,-4.4990140000000025,HOLD
35.22,32.887142,-2.3328580000000017,HOLD
37.79,36.32549,-1.464509999999997,HOLD
39.11,37.36509,-1.7449099999999973,HOLD
38.09,36.9486,-1.1414000000000044,HOLD
41.14,38.54673,-2.593270000000004,HOLD
36.59,36.03345,-0.5565500000000014,HOLD
35.62,34.495556,-1.124443999999997,HOLD
33.93,31.76859,-2.16141,HOLD
33.47,30.84638,-2.623619999999999,HOLD
32.78,29.232254,-3.547746,HOLD
32.67,28.578365,-4.091635,HOLD
34.42,29.955961,-4.464039000000003,HOLD
40.95,38.018936,-2.9310640000000063,HOLD
47.14,44.624546,-2.5154539999999983,HOLD
47.78,44.74883,-3.031170000000003,HOLD
45.62,46.123276,0.5032759999999996,HOLD
43.09,43.629967,0.5399669999999972,HOLD
42.46,43.23024,0.7702400000000011,HOLD
40.51,42.827187,2.317187000000004,HOLD
38.25,39.48132,1.2313199999999966,HOLD
37.09,35.6729,-1.417100000000005,HOLD
36.45,35.657494,-0.792506000000003,HOLD
36.13,35.726353,-0.4036469999999994,HOLD
37.78,39.970516,2.1905160000000024,HOLD
42.89,41.840454,-1.0495459999999994,HOLD
46.52,45.0742,-1.4458000000000055,HOLD
45.73,44.30368,-1.426319999999997,HOLD
44.05,40.206345,-3.8436549999999983,HOLD
44.02,40.064552,-3.955448000000004,HOLD
38.33,37.778915,-0.5510850000000005,HOLD
37.16,35.324337,-1.8356629999999967,HOLD
36.38,34.044807,-2.335193000000004,HOLD
35.42,34.2748,-1.1452000000000027,HOLD
34.4,33.237926,-1.162073999999997,HOLD
33.96,33.263924,-0.6960759999999979,HOLD
36.2,34.458,-1.7420000000000044,HOLD
40.22,40.306877,0.0868770000000012,HOLD
48.32,45.878494,-2.441505999999997,HOLD
50.07,46.179825,-3.8901749999999993,HOLD
47.96,45.332573,-2.6274270000000044,HOLD
46.73,42.239548,-4.490451999999998,HOLD
46.21,40.594173,-5.615827000000003,SHORT
42.78,38.760483,-4.0195170000000005,HOLD
40.35,36.723194,-3.626806000000002,HOLD
39.48,36.436836,-3.0431639999999973,HOLD
39.27,35.98158,-3.288420000000002,HOLD
40.38,36.050438,-4.329562000000003,HOLD
44.74,38.123528,-6.616472000000002,SHORT
49.55,42.091095,-7.458904999999994,SHORT
54.35,46.44786,-7.902140000000003,SHORT
54.43,45.85787,-8.572130000000001,SHORT
51.28,42.742332,-8.537668000000004,SHORT
48.9,41.748924,-7.151075999999996,SHORT
44.16,36.37303,-7.786969999999997,SHORT
39.76,35.521523,-4.238476999999996,HOLD
38.68,35.20101,-3.478990000000003,HOLD
37.66,33.876476,-3.783524,HOLD
36.99,32.505344,-4.484656000000001,HOLD
37.35,32.505344,-4.8446560000000005,HOLD
38.91,34.941555,-3.9684449999999956,HOLD
45.22,39.793427,-5.426572999999998,SHORT
53.07,47.65576,-5.4142399999999995,SHORT
54.63,49.146664,-5.483336000000001,SHORT
51.61,46.531322,-5.0786779999999965,SHORT
49.99,43.784256,-6.205744000000003,SHORT
48.9,43.616837,-5.283163000000002,SHORT
45.65,40.14333,-5.50667,SHORT
43.92,37.887283,-6.032717000000005,SHORT
42.09,37.662594,-4.427406000000005,HOLD
41.97,37.536434,-4.433565999999999,HOLD
42.75,37.64751,-5.102490000000003,SHORT
48.28,42.903,-5.3770000000000024,SHORT
52.7,48.427807,-4.2721930000000015,HOLD
55.77,51.55219,-4.21781,HOLD
56.51,50.602028,-5.907972000000001,SHORT
53.68,48.422623,-5.257376999999998,SHORT
51.1,46.78617,-4.313830000000003,HOLD
45.5,41.426117,-4.073883000000002,HOLD
41.12,38.49369,-2.6263099999999966,HOLD
39.75,36.336166,-3.4138340000000014,HOLD
38.16,34.994747,-3.165253,HOLD
37.64,34.730053,-2.9099470000000025,HOLD
37.6,34.911022,-2.6889779999999988,HOLD
37.94,35.721157,-2.2188429999999997,HOLD
43.85,43.0867,-0.763300000000001,HOLD
50.61,50.933937,0.3239370000000008,HOLD
50.03,51.619022,1.589022,HOLD
48.08,50.7691,2.6891000000000034,HOLD
46.35,48.971973,2.621972999999997,HOLD
44.62,48.031776,3.4117760000000033,HOLD
41.5,45.79853,4.2985299999999995,HOLD
40.09,43.321922,3.2319219999999973,HOLD
39.1,42.04287,2.942869999999999,HOLD
39.86,42.04287,2.182870000000001,HOLD
39.8,42.501938,2.7019380000000055,HOLD
46.88,48.363087,1.4830869999999976,HOLD
50.19,51.722042,1.5320420000000041,HOLD
54.04,54.193245,0.1532449999999983,HOLD
53.86,53.106594,-0.7534059999999982,HOLD
49.78,50.24965,0.46965000000000146,HOLD
48.5,48.84892,0.3489199999999997,HOLD
43.46,44.86017,1.4001699999999957,HOLD
38.57,40.165993,1.595993,HOLD
37.45,39.06222,1.6122200000000007,HOLD
37.12,35.905724,-1.2142759999999981,HOLD
36.68,35.904747,-0.7752529999999993,HOLD
36.59,35.7813,-0.8087000000000018,HOLD
37.68,37.25424,-0.4257599999999968,HOLD
43.53,43.443542,-0.08645800000000037,HOLD
51.29,49.402576,-1.8874239999999958,HOLD
52.81,49.28311,-3.5268900000000016,HOLD
50.57,48.7234,-1.8466000000000022,HOLD
48.75,46.207977,-2.5420230000000004,HOLD
47.31,46.054813,-1.2551869999999994,HOLD
44.16,43.297974,-0.8620259999999931,HOLD
40.16,41.392612,1.2326120000000031,HOLD
39.48,40.978065,1.498065000000004,HOLD
39.05,39.495968,0.4459680000000006,HOLD
39.43,40.326206,0.8962059999999994,HOLD
45.85,46.44036,0.5903599999999969,HOLD
50.73,49.727627,-1.0023729999999986,HOLD
54.52,50.41418,-4.105820000000001,HOLD
53.36,49.666794,-3.6932059999999964,HOLD
53.31,48.427135,-4.8828650000000025,HOLD
49.53,47.919918,-1.6100819999999985,HOLD
44.46,43.310284,-1.149715999999998,HOLD
42.07,39.038116,-3.031883999999998,HOLD
38.8,37.93411,-0.8658900000000003,HOLD
37.33,33.653954,-3.6760459999999995,HOLD
36.3,33.290356,-3.0096439999999944,HOLD
35.16,33.80536,-1.3546399999999963,HOLD
34.7,33.33301,-1.3669900000000013,HOLD
35.17,35.482098,0.3120979999999989,HOLD
36.2,39.20786,3.0078599999999938,HOLD
37.48,40.345425,2.865425000000002,HOLD
37.29,41.910378,4.620378000000002,HOLD
35.94,39.95483,4.0148300000000035,HOLD
33.16,39.840206,6.680206000000005,LONG
31.7,38.385643,6.6856430000000024,LONG
28.84,33.91644,5.076440000000002,LONG
28.86,33.54243,4.682430000000004,HOLD
29.9,33.473648,3.5736479999999986,HOLD
32.41,33.648113,1.2381130000000056,HOLD
35.62,38.994003,3.374003000000002,HOLD
37.91,43.376797,5.466797000000007,LONG
39.31,43.875412,4.565411999999995,HOLD
39.65,44.3912,4.741199999999999,HOLD
39.6,43.274086,3.6740859999999955,HOLD
40.51,42.87471,2.3647100000000023,HOLD
38.08,41.35637,3.27637,HOLD
36.08,37.298855,1.218855000000005,HOLD
33.95,33.93492,-0.015080000000004645,HOLD
33.04,32.42502,-0.6149799999999956,HOLD
30.14,32.049286,1.9092860000000016,HOLD
29.7,30.14809,0.44809000000000054,HOLD
29.67,29.338095,-0.33190500000000256,HOLD
28.81,28.576616,-0.23338399999999737,HOLD
29.88,29.31409,-0.5659099999999988,HOLD
31.01,30.064226,-0.9457740000000001,HOLD
29.65,30.861544,1.211544,HOLD
28.85,32.293278,3.4432779999999994,HOLD
27.21,32.375557,5.165557,LONG
26.36,31.451221,5.091221000000001,LONG
15.29,25.981527,10.691527,LONG
12.03,24.163315,12.133315000000001,LONG
16.78,24.800327,8.020326999999998,LONG
23.52,26.728312,3.2083119999999994,HOLD
30.26,31.716661,1.4566609999999969,HOLD
36.21,36.306725,0.09672499999999928,HOLD
42.1,39.354195,-2.7458050000000043,HOLD
44.63,39.57158,-5.058420000000005,SHORT
45.9,39.665157,-6.234842999999998,SHORT
48.06,40.080414,-7.979586000000005,SHORT
42.41,36.810326,-5.599673999999993,SHORT
37.74,36.35854,-1.3814600000000041,HOLD
36.56,34.27302,-2.28698,HOLD
35.87,35.171993,-0.6980069999999969,HOLD
35.09,30.277954,-4.812046000000002,HOLD
34.58,29.821814,-4.7581859999999985,HOLD
36.44,31.837158,-4.602841999999999,HOLD
43.38,40.122456,-3.257544000000003,HOLD
49.2,45.427406,-3.772594000000005,HOLD
49.5,45.726326,-3.7736739999999998,HOLD
47.49,45.84312,-1.646880000000003,HOLD
45.97,44.103558,-1.8664419999999993,HOLD
44.34,41.810295,-2.529705,HOLD
40.52,38.44327,-2.076730000000005,HOLD
39.77,34.11878,-5.651220000000002,SHORT
39.11,34.391937,-4.718063000000001,HOLD
39.4,34.79374,-4.606259999999999,HOLD
40.47,36.73052,-3.7394800000000004,HOLD
46.12,41.57436,-4.545639999999999,HOLD
50.29,46.953434,-3.3365659999999977,HOLD
54.72,48.823833,-5.896166999999998,SHORT
54.42,47.782063,-6.637937000000001,SHORT
52.53,45.916695,-6.613305000000004,SHORT
52.34,45.07087,-7.269130000000004,SHORT
44.18,40.047928,-4.132072000000001,HOLD
39.3,38.846928,-0.4530719999999988,HOLD
37.67,37.395145,-0.2748550000000023,HOLD
36.99,36.66156,-0.3284400000000005,HOLD
36.29,36.27218,-0.01782000000000039,HOLD
36.21,35.39421,-0.8157899999999998,HOLD
37.55,37.493286,-0.05671399999999949,HOLD
45.11,42.59499,-2.5150099999999966,HOLD
52.83,48.87672,-3.9532799999999995,HOLD
51.54,50.011364,-1.5286359999999988,HOLD
50.02,48.523426,-1.4965740000000025,HOLD
47.31,46.254143,-1.0558570000000032,HOLD
44.71,43.25477,-1.4552300000000002,HOLD
41.91,38.6444,-3.265599999999999,HOLD
40.11,36.386093,-3.723906999999997,HOLD
39.83,36.641502,-3.1884979999999956,HOLD
40.76,36.471985,-4.2880150000000015,HOLD
43.95,38.436882,-5.513118000000006,SHORT
51.22,46.55311,-4.666890000000002,HOLD
56.75,49.499203,-7.250796999999999,SHORT
62.44,52.906017,-9.533983,SHORT
60.6,52.550507,-8.049492999999998,SHORT
56.7,51.375385,-5.324615000000001,SHORT
53.32,50.349007,-2.970993,HOLD
44.77,43.770008,-0.999992000000006,HOLD
41.92,39.39501,-2.5249900000000025,HOLD
39.54,37.18242,-2.3575799999999987,HOLD
38.49,36.256557,-2.233443000000001,HOLD
38.07,35.85545,-2.2145500000000027,HOLD
37.72,35.52485,-2.195149999999998,HOLD
38.74,36.72491,-2.0150900000000007,HOLD
46.34,45.243954,-1.0960460000000012,HOLD
53.8,52.009842,-1.7901579999999981,HOLD
56.22,51.900936,-4.319063999999997,HOLD
55.62,50.13214,-5.487859999999998,SHORT
50.77,47.316593,-3.4534070000000057,HOLD
47.15,45.44034,-1.7096599999999995,HOLD
44.76,42.670437,-2.0895629999999983,HOLD
42.9,40.35806,-2.5419399999999968,HOLD
43.31,39.428925,-3.8810750000000027,HOLD
44.75,40.369286,-4.3807139999999976,HOLD
48.01,42.001247,-6.008752999999999,SHORT
55.43,49.164314,-6.265686000000002,SHORT
64.35,54.537865,-9.812134999999998,SHORT
70.32,56.837612,-13.482387999999993,SHORT
65.61,55.87884,-9.731160000000003,SHORT
57.86,55.34901,-2.5109899999999996,HOLD
54.45,52.465534,-1.9844660000000047,HOLD
46.9,46.533867,-0.3661329999999978,HOLD
43.91,42.125843,-1.7841569999999933,HOLD
41.4,39.270638,-2.1293620000000004,HOLD
39.64,37.35399,-2.2860099999999974,HOLD
39.49,37.036404,-2.4535960000000046,HOLD
39.39,36.782097,-2.6079030000000003,HOLD
41.28,36.85542,-4.424579999999999,HOLD
51.59,45.681248,-5.908752000000007,SHORT
62.12,52.172043,-9.947956999999995,SHORT
59.73,53.21334,-6.516659999999995,SHORT
58.29,52.50031,-5.78969,SHORT
54.75,49.210175,-5.539825,SHORT
51.62,46.84872,-4.771279999999997,HOLD
48.51,43.463108,-5.046892,SHORT
47.14,41.089363,-6.050637000000002,SHORT
46.6,40.936977,-5.663023000000003,SHORT
48.89,41.87532,-7.0146799999999985,SHORT
51.64,44.62732,-7.012680000000003,SHORT
57.04,50.398846,-6.641154,SHORT
63.03,54.50509,-8.524909999999998,SHORT
69.31,58.464706,-10.845294000000003,SHORT
62.93,54.79812,-8.131880000000002,SHORT
56.13,50.486256,-5.643744000000005,SHORT
51.25,51.478638,0.22863799999999657,HOLD
43.46,46.92326,3.4632599999999982,HOLD
39.73,42.961468,3.2314680000000067,HOLD
38.67,40.51656,1.8465599999999966,HOLD
37.75,38.74298,0.9929800000000029,HOLD
37.28,38.295513,1.0155129999999986,HOLD
37.08,37.69819,0.6181899999999985,HOLD
38.69,39.719254,1.0292540000000017,HOLD
43.19,47.734524,4.544524000000003,HOLD
51.01,50.40537,-0.6046300000000002,HOLD
53.82,50.490463,-3.329537000000002,HOLD
53.75,49.856804,-3.893196000000003,HOLD
50.72,49.95037,-0.7696299999999994,HOLD
46.66,49.059208,2.3992080000000016,HOLD
40.82,47.194527,6.3745270000000005,LONG
39.8,43.640995,3.8409949999999995,HOLD
39.7,43.426613,3.7266130000000004,HOLD
39.76,45.40418,5.644179999999999,LONG
40.77,48.08746,7.317459999999997,LONG
48.18,48.95419,0.7741899999999973,HOLD
51.14,50.733658,-0.4063420000000022,HOLD
53.03,57.22985,4.199849999999998,HOLD
51.63,51.344692,-0.28530800000000056,HOLD
48.74,49.87543,1.1354299999999995,HOLD
46.92,49.154053,2.234052999999996,HOLD
39.19,44.297474,5.107474000000003,LONG
37.5,42.019012,4.5190119999999965,HOLD
36.42,38.240475,1.8204750000000018,HOLD
35.43,34.19064,-1.2393599999999978,HOLD
34.59,34.102486,-0.48751400000000444,HOLD
33.86,33.94815,0.08814999999999884,HOLD
34.14,33.912903,-0.22709700000000055,HOLD
34.53,35.207924,0.6779239999999973,HOLD
