actual_price,predicted_price
37.66,30.89688
37.43,31.632933
37.28,33.731323
39.34,37.319115
43.05,40.03055
43.48,39.70488
40.73,40.281998
40.03,39.349495
38.14,36.129707
36.36,30.519987
33.34,30.182936
31.94,29.799856
32.56,30.06728
35.1,35.08332
37.84,40.0098
40.05,40.945084
38.34,42.187885
37.14,41.39375
37.01,42.258717
35.01,39.035038
32.08,34.470493
27.33,31.862894
24.42,28.896812
21.95,27.728691
21.1,27.902437
20.8,29.314732
22.31,27.739552
23.81,27.501074
26.51,30.204296
23.33,29.378996
16.71,31.103558
13.64,30.109182
10.38,29.47698
0.4,26.560305
-9.38,23.321136
-13.94,21.366083
-4.08,22.114338
10.04,28.17925
27.67,33.080524
36.01,37.11822
37.82,35.587067
40.43,35.627453
41.0,36.309982
36.16,35.01808
34.31,31.579313
30.57,25.792408
30.44,26.279772
30.09,23.916853
31.96,24.129534
36.12,25.658722
46.58,38.16442
53.45,41.19225
53.75,41.584614
48.38,40.71122
42.75,38.418865
40.1,37.234146
37.17,35.08558
34.56,36.67177
34.27,30.781422
33.76,30.60764
34.28,30.734415
38.29,33.961136
45.03,38.937332
48.74,43.794548
48.53,43.99668
47.62,44.033794
46.82,45.679054
41.21,40.02841
38.84,35.17043
36.52,35.01119
35.91,32.931244
35.67,30.330952
35.89,31.605797
39.08,36.109398
47.96,44.749195
55.46,48.259464
55.02,48.39569
47.42,45.796776
42.1,40.5055
38.52,38.110783
36.03,35.62732
35.03,34.80219
34.4,35.48017
34.51,35.48017
35.61,35.754463
38.16,37.7272
45.01,42.590893
48.55,46.343254
48.72,46.375957
47.97,45.63674
45.85,43.909435
40.91,40.025166
37.69,35.859425
35.84,34.713432
35.48,32.920143
35.16,32.422623
34.77,32.56099
37.6,36.322803
47.19,44.960392
53.13,50.110382
56.0,50.43686
48.32,45.437603
44.43,40.568123
40.71,38.800976
38.47,37.092804
37.08,33.02269
36.54,32.104397
36.37,32.00527
37.01,33.051453
40.69,35.454292
44.6,42.369564
46.35,44.045006
46.25,43.883728
45.23,42.589172
44.28,42.08033
38.69,37.810738
35.44,34.158447
34.49,32.746677
34.25,32.45635
33.0,32.02269
33.79,31.747375
35.77,35.159985
43.6,44.269035
48.35,49.45016
51.44,52.300415
47.48,45.920666
45.67,42.40724
44.69,39.495605
42.1,37.659374
40.68,36.98181
39.58,36.672516
38.63,36.672516
38.06,36.717106
40.98,39.543312
43.02,43.265995
44.39,45.19634
43.24,44.67433
42.38,43.61707
41.93,42.51124
37.64,38.189804
35.02,36.213478
34.6,34.479725
33.76,33.10335
33.39,32.677937
33.75,32.677937
36.3,35.045845
42.11,42.35596
46.6,46.132977
50.4,48.714527
47.2,45.970043
44.33,42.969677
43.15,41.164543
41.76,38.85021
39.65,36.409164
38.03,36.159233
37.49,34.82637
38.07,35.102272
42.33,39.209316
47.73,42.584724
50.8,43.565426
50.03,42.494984
47.16,41.848885
46.17,41.554497
41.57,37.43518
38.48,36.30228
35.64,34.74997
35.09,30.508848
34.04,30.343853
34.38,30.323494
34.04,31.219498
35.18,34.04883
36.62,35.135025
38.66,39.511055
37.66,41.14464
34.81,39.583103
33.95,37.648827
32.54,35.62584
31.21,31.616507
30.43,29.84545
31.14,28.83404
32.95,29.621408
35.93,35.64424
42.8,40.0047
45.74,41.61677
45.65,40.684486
45.19,39.68226
44.12,39.200325
41.0,36.378242
38.9,31.607115
35.3,28.996336
34.0,25.433538
33.06,24.590593
33.39,24.504803
33.59,24.686443
33.12,25.65589
34.0,26.795456
35.16,27.41245
33.94,27.00457
32.54,24.347979
32.05,24.575737
32.29,22.286009
28.22,20.050602
25.8,17.954462
25.44,18.282606
29.43,22.118036
34.21,26.749228
38.99,36.29332
43.54,40.213043
43.56,40.3707
43.89,41.386127
44.04,40.952183
39.7,38.419254
38.16,34.244934
35.27,31.25336
34.28,34.480576
33.87,32.885258
33.65,32.84457
36.81,34.600952
48.63,42.556545
59.33,45.510826
64.15,45.605648
57.23,44.75495
53.94,42.21781
52.2,41.01035
48.99,38.05773
47.41,37.531765
45.64,34.546303
44.29,34.546303
44.44,37.502953
46.24,41.067913
49.11,46.7239
51.82,48.986324
49.09,48.214973
47.6,46.70363
45.46,44.26651
39.86,39.661903
35.62,37.53316
34.52,35.103413
33.61,35.069775
32.1,34.483875
32.8,35.05437
35.2,37.44707
41.93,45.72276
49.68,54.237217
55.22,53.297585
52.5,50.304096
50.74,46.377224
49.43,45.423103
47.66,42.6984
45.09,40.51523
43.52,39.67959
42.33,39.159466
40.84,40.602333
43.09,42.36253
44.86,45.928978
45.76,48.05419
44.02,46.26463
43.26,44.225758
41.55,42.512405
36.46,37.595978
33.03,34.4551
32.5,32.063965
30.12,32.181248
29.31,31.02588
29.95,32.01936
32.84,34.354435
37.69,42.53649
45.5,48.782608
49.42,51.402813
47.93,49.434483
45.97,46.693558
43.9,45.128372
41.74,41.89653
39.47,41.596043
37.25,40.082165
36.84,38.554436
36.36,38.87964
39.1,41.250412
43.8,43.218815
47.49,44.55337
48.37,42.63645
47.07,41.83464
46.87,40.71682
41.37,35.558372
35.85,32.46811
34.83,30.900743
33.82,29.581413
33.41,28.835455
33.76,29.538492
36.17,32.412285
42.15,38.870655
47.98,44.403927
48.84,48.816315
43.38,46.360703
39.51,44.16498
38.05,42.201534
37.43,41.06938
36.62,39.246925
36.78,36.742714
37.62,35.998928
39.1,35.45495
43.98,39.157364
49.22,41.838757
54.29,45.083794
56.44,43.86499
53.19,42.013306
49.8,41.339973
44.89,37.81494
40.14,32.695892
35.98,31.502645
35.0,32.015274
34.48,31.488342
34.22,31.887548
35.79,33.608093
43.64,38.835228
49.1,43.958977
50.93,46.484932
46.22,43.449856
43.2,41.194862
39.82,39.52088
37.49,38.284313
35.82,35.950222
35.24,34.57043
35.29,34.554153
35.64,35.982887
37.9,39.590073
42.44,45.60385
45.53,48.39142
45.97,48.252052
45.47,46.18006
44.28,44.987972
40.72,40.599396
39.88,36.31914
36.85,33.436737
35.51,31.704054
34.58,30.617048
34.45,30.363934
34.31,31.018164
34.52,33.069817
35.15,37.41456
37.42,37.991875
37.56,36.932392
36.52,34.02548
36.35,31.636969
34.9,29.915773
33.91,28.106361
31.96,27.201084
31.67,27.201084
32.61,29.299574
34.64,30.81537
39.03,39.43867
43.28,40.67934
45.16,40.26619
44.93,40.38208
44.73,40.36587
40.54,38.239914
37.45,34.965694
33.52,30.48432
30.84,29.047628
30.1,27.813217
27.24,27.75608
23.02,27.76313
21.1,27.955643
23.64,30.015017
26.49,30.356634
24.3,30.077139
21.44,29.781189
20.34,28.773027
16.25,28.49323
4.09,25.243504
-2.98,21.88174
0.51,21.88174
8.68,24.375818
21.69,29.647945
33.16,35.10522
37.65,40.747887
38.25,42.025936
38.48,42.13399
38.54,42.141186
34.72,37.474777
24.74,35.289795
21.04,32.85193
18.6,30.952429
19.56,29.440418
23.88,26.162338
29.67,26.075775
38.23,37.189827
46.98,40.269608
45.18,44.41219
42.92,41.645508
40.67,40.325882
38.52,40.35451
37.01,36.652206
36.49,30.372177
35.3,29.142164
34.94,29.457825
35.08,27.4639
39.44,37.945915
44.89,43.09525
47.98,45.507004
50.54,46.566277
49.24,44.91326
45.61,43.83259
41.17,39.43405
34.98,29.096716
33.96,25.422266
33.14,26.725904
33.46,25.071018
33.66,27.002003
35.32,30.892706
46.33,36.91404
54.64,44.0041
59.44,45.287865
56.22,42.729004
50.96,40.13147
48.76,37.330154
45.67,36.12993
44.82,35.50004
42.38,35.85885
40.29,34.456795
39.74,34.57917
40.92,37.365658
43.0,41.85944
43.55,44.75679
44.57,45.519154
42.62,43.786037
39.81,41.52449
35.14,36.89252
34.4,32.004208
32.3,32.0206
30.92,30.56151
31.23,30.670853
31.52,30.730759
33.65,32.619938
42.94,40.449043
50.04,46.697647
51.57,48.749527
48.46,48.406746
45.49,44.578503
44.5,43.32774
41.36,40.88791
40.39,39.396126
40.02,36.555714
38.92,35.50183
40.93,35.200897
44.94,38.22871
48.4,41.54165
50.9,43.025417
51.7,43.853992
46.34,41.73053
40.83,40.786762
35.53,36.531887
32.03,32.46811
28.52,30.843607
24.0,30.857483
17.22,30.732775
12.99,31.332603
11.79,32.79706
10.08,40.744293
13.64,47.40628
16.86,49.156048
11.07,46.10226
5.03,42.77456
6.82,41.950504
6.4,39.21566
2.52,38.62747
0.46,37.71964
2.74,35.494236
9.69,37.69819
25.42,41.72577
31.85,45.691006
35.61,47.675816
36.46,48.50692
36.56,44.297897
38.5,40.91455
35.26,37.60455
32.01,33.06425
29.64,29.75408
27.55,26.728758
27.1,25.346346
28.47,24.766182
29.79,25.371
36.75,34.060383
42.58,42.263412
41.5,42.025787
39.88,37.493755
36.95,41.03058
35.81,38.433357
35.08,34.46678
31.76,30.909294
30.5,30.838018
29.72,32.074932
30.89,27.370237
36.8,31.730452
41.26,38.188526
45.3,41.356686
48.32,41.151924
46.4,40.075397
44.6,39.677925
39.05,36.606594
36.32,34.1753
33.0,31.347828
29.77,27.177164
28.9,26.314491
27.15,25.244898
25.4,24.814457
26.85,27.75662
28.43,32.86889
30.71,33.6644
29.6,25.641678
27.55,22.798883
26.38,25.97874
25.93,25.425238
22.62,25.078194
19.97,27.03923
24.34,26.737137
27.48,26.802834
31.34,29.41914
38.0,37.989494
41.03,42.67824
42.31,44.59847
41.72,42.72051
41.1,42.20338
37.73,36.560555
31.72,32.03885
28.99,30.485388
28.39,26.75015
26.46,25.511597
25.39,22.169289
23.0,19.687235
22.69,20.039051
21.86,21.782806
23.56,24.424252
19.64,23.528976
15.21,21.13541
13.2,21.321957
9.04,19.915596
-0.3,13.98376
-8.06,9.41218
-3.13,15.5662365
2.75,20.979076
18.2,26.070091
30.52,35.561214
36.89,41.542725
37.56,42.361637
35.51,41.114044
34.46,40.811283
28.88,35.750412
23.84,30.337986
21.07,27.772146
17.79,27.301388
18.73,26.240719
20.38,25.22665
26.52,24.555027
39.21,33.27992
45.91,40.806202
43.92,41.17985
42.4,40.639225
40.14,37.360146
37.94,35.200428
37.13,28.935078
35.88,28.102772
33.86,28.043749
34.04,26.394274
35.09,28.1566
41.58,37.187527
44.95,42.818024
49.5,46.397522
50.19,44.998978
48.68,43.53862
45.28,41.845318
40.7,36.182682
35.33,30.426168
33.8,28.9274
32.67,27.172482
31.98,26.48447
32.99,26.171011
34.06,27.921097
43.72,39.930153
51.57,45.963196
53.02,47.83213
46.71,44.568928
42.67,40.343903
40.67,37.73189
38.03,39.396885
37.14,38.7359
36.15,39.79077
35.48,38.67461
37.17,37.82096
42.84,39.538395
45.32,44.990887
47.09,47.623363
44.86,47.47343
39.4,46.006134
35.57,42.64493
29.47,36.585606
26.89,33.3691
25.56,32.000454
23.87,30.60267
23.35,29.71043
24.65,31.100096
27.62,32.433517
37.5,41.30858
44.77,48.922394
46.74,49.813107
44.13,46.04565
40.94,42.579086
39.58,40.483437
37.83,37.73333
35.73,37.013004
35.21,35.878273
36.16,34.672226
37.22,37.12188
42.6,43.019024
46.88,47.143982
52.2,48.999866
47.7,47.182663
42.09,43.92844
37.94,40.189842
31.8,32.79354
28.82,29.223213
26.72,26.91002
24.37,24.860003
23.55,24.897064
23.57,24.970562
26.46,28.076717
33.27,36.262375
39.78,42.36347
42.06,43.167717
39.62,42.56425
35.32,38.965183
34.31,37.251175
32.64,34.415638
32.04,33.514774
31.75,33.23136
32.02,34.058186
32.79,34.210316
36.1,38.260532
41.37,42.117744
47.82,46.19592
54.13,42.16689
51.39,38.576694
46.61,35.339535
40.94,30.986462
39.36,29.15906
34.26,26.294388
32.48,23.672108
32.82,23.37553
32.3,23.468632
33.09,26.109337
49.76,34.860233
61.35,40.826008
58.11,41.810608
44.25,40.214973
36.28,36.368847
33.55,34.343918
30.56,33.113472
28.35,31.9137
27.29,31.446966
27.36,31.867075
28.71,32.849644
31.7,38.649498
38.71,42.866985
40.58,47.07645
38.99,48.232697
34.15,46.527203
31.08,42.993988
26.94,38.15691
9.22,36.041756
-3.41,32.563663
-15.33,28.788824
-17.0,28.595821
-21.51,27.59493
-27.74,27.227661
-30.48,33.15056
-29.0,33.69187
-30.15,38.33513
-34.96,32.584606
-38.64,28.537846
-44.89,26.203451
-54.0,24.3951
-64.42,22.037504
-69.07,20.015287
-65.67,20.649025
-52.9,22.833261
-37.19,27.91601
-21.55,33.3201
18.42,37.58809
28.71,35.37314
29.89,34.56546
31.24,33.49806
26.67,27.033308
24.88,17.450489
17.43,10.827145
15.18,-26.505224
10.27,-48.660515
11.27,-48.44709
12.24,-53.44976
13.85,-30.184095
16.15,-26.610504
17.97,-31.693962
14.33,-37.811523
11.79,-43.51288
15.81,-52.777203
15.1,-44.096367
13.35,-44.824696
14.06,-53.482162
18.97,-51.77469
25.04,-34.43867
32.18,-18.141115
40.98,21.502157
45.9,29.794676
47.91,32.396923
45.32,31.524485
42.12,30.720991
35.89,24.102297
31.88,22.776878
28.86,22.220419
26.89,18.358158
26.14,18.330046
25.85,18.39198
25.21,20.139643
28.2,31.245274
31.2,37.167973
32.77,39.830753
31.36,36.391407
29.75,34.19368
29.71,33.636288
28.34,31.955435
25.96,32.124214
24.47,31.973639
24.96,33.174183
26.02,37.05836
30.44,43.63965
35.15,42.60174
39.0,46.12743
40.86,47.525906
39.7,45.35263
39.48,42.50816
34.97,37.134823
34.66,33.53541
31.83,31.580273
28.32,26.888454
26.91,26.397238
26.38,26.81532
30.27,27.400953
42.05,34.721107
51.44,37.618805
54.9,38.023464
52.48,37.3541
49.08,36.189167
50.02,34.5421
45.44,32.09836
44.01,29.911034
40.87,29.922892
41.64,30.257626
43.37,31.340918
47.98,37.682518
51.59,40.341984
52.32,41.61238
52.1,43.2631
47.51,40.68003
44.2,38.50642
37.7,32.939205
38.09,32.138676
35.62,29.360106
33.97,27.04701
33.07,26.074501
33.2,25.210691
36.21,28.493086
49.56,37.50862
58.16,46.861076
61.47,47.296997
56.94,46.654037
50.46,43.262737
48.89,41.520096
44.9,38.571003
42.71,36.712944
39.97,35.356625
36.9,35.166824
37.93,36.66988
43.57,43.360405
48.89,47.225304
50.97,49.216694
50.58,47.95975
46.95,42.67235
44.07,40.75516
38.16,34.38699
31.34,34.18508
29.82,31.88011
28.2,30.825937
28.66,30.070555
28.66,30.186935
30.84,33.023487
39.02,43.48762
47.16,49.971535
45.5,52.216988
38.66,49.622208
34.4,45.566723
31.89,42.922016
29.36,40.302723
28.67,38.76791
28.92,37.84917
29.9,36.563404
31.1,36.983677
35.59,42.21719
47.61,46.32298
59.32,48.967472
66.23,49.139484
57.05,46.051273
47.28,43.1892
39.97,37.30721
33.53,35.735817
30.67,31.946007
28.86,29.810375
29.18,29.769243
29.94,29.794971
30.44,33.21382
40.39,42.67487
51.21,50.95612
58.26,47.60295
48.77,43.085842
43.26,37.47338
41.16,36.773453
37.08,33.46396
35.51,32.445385
34.9,32.010143
35.47,30.504751
37.22,31.153154
46.1,37.9669
55.14,44.87796
59.75,49.447613
56.69,50.187336
49.22,46.739162
42.05,42.06429
35.97,37.50981
33.8,32.264355
30.88,30.357641
29.21,26.309637
26.72,26.585634
26.05,26.496721
24.78,25.100285
25.7,28.886976
29.8,33.00923
33.08,35.11746
31.88,30.127733
30.13,32.10632
27.99,32.841454
26.13,27.458195
24.3,27.575975
22.94,25.496984
23.29,26.727945
25.16,27.440687
28.44,34.50784
34.71,41.103104
38.02,45.569977
40.33,45.39495
39.57,39.962345
38.24,37.47431
34.4,32.48567
29.74,28.001917
26.42,26.014803
24.98,23.300991
24.15,20.469273
24.54,19.908875
23.44,18.794123
23.7,18.857119
25.41,22.325302
28.23,26.957783
27.77,24.160955
27.47,23.295082
28.61,20.294722
26.33,18.390028
21.73,17.357252
20.2,15.853061
20.82,17.238071
24.22,18.351099
29.76,25.735626
37.6,34.154003
45.02,40.062733
47.54,41.874893
48.55,42.35128
46.18,38.05747
40.6,33.324196
32.98,29.79824
30.37,24.773663
30.08,23.984846
28.94,23.742008
29.24,23.858389
30.85,25.876648
43.28,30.184767
52.9,37.14614
51.66,41.282944
43.54,38.071846
38.32,35.5997
37.7,37.28835
36.0,33.976486
35.89,30.54859
35.42,28.928759
35.42,30.598715
38.98,31.002224
46.03,38.99152
57.28,43.09467
67.44,45.35695
65.3,46.137203
56.96,44.80146
47.57,42.028442
41.4,37.446228
33.73,35.640682
32.41,32.589165
30.05,30.030909
29.4,28.932472
29.87,28.730366
31.29,31.148571
41.38,40.572754
51.97,50.21301
51.93,50.778618
45.12,45.038136
40.31,40.43801
38.6,39.849678
36.02,38.056244
35.3,36.960632
35.29,35.772465
36.95,36.658855
40.36,38.85264
47.08,46.745056
55.51,52.975178
67.37,58.71493
66.06,57.59422
53.63,52.079823
47.43,46.17188
39.1,39.512836
34.52,34.645885
33.38,31.928043
32.31,31.079388
32.33,30.297249
32.66,30.698248
32.89,32.790565
43.33,42.415783
55.01,51.96083
56.32,53.38468
48.24,46.52325
41.55,40.993656
39.41,39.461388
36.5,38.565144
35.96,37.816826
35.5,36.02106
36.05,34.999973
36.14,38.49871
41.96,46.070522
48.32,48.73039
54.34,55.77212
52.49,56.621567
46.37,50.352703
41.72,46.57511
35.21,39.124615
32.46,33.157654
31.1,31.783195
30.24,30.251766
29.31,30.35278
29.12,30.698479
28.81,31.418608
31.02,41.02532
37.15,50.09248
39.88,50.556572
37.61,44.13987
36.39,37.951477
36.99,36.72913
35.63,34.270634
33.79,33.778152
32.57,33.706875
33.21,34.27289
33.48,35.80863
36.72,40.49127
41.11,47.730915
46.16,52.126053
51.22,52.018
49.16,47.61393
46.19,43.17404
39.89,37.800938
34.75,32.636658
32.8,30.968456
31.78,29.477953
32.25,29.38644
32.46,28.982832
33.01,29.45044
39.28,37.055237
46.21,41.636528
48.1,45.15494
44.96,42.266804
41.66,39.36588
39.59,37.719532
36.36,34.7372
33.92,32.06882
33.0,33.12973
32.88,33.94889
32.94,35.007504
36.24,39.296078
41.71,43.911488
45.77,49.760082
48.2,49.430645
47.96,47.068882
44.2,42.983383
37.63,37.320976
35.01,33.587032
32.63,31.600523
31.7,29.168133
31.26,27.330849
30.6,27.280537
30.27,27.366037
31.52,29.551876
34.08,32.216644
35.18,32.94702
32.96,32.606304
32.02,32.56543
30.54,30.640697
29.98,29.052856
29.08,26.236635
28.72,26.099726
28.7,26.081326
29.73,26.257475
33.32,30.18842
36.56,36.981236
39.37,41.135387
37.9,42.203415
35.85,42.46443
35.86,40.925674
31.64,34.07728
28.3,29.933994
25.88,27.63815
23.87,25.925934
22.16,25.689463
20.11,25.140568
18.72,24.36665
20.6,24.375916
22.64,25.77487
25.85,27.641003
24.97,26.742422
21.16,27.339972
19.83,26.7139
14.59,24.711824
7.49,22.587101
1.99,22.428959
2.38,22.428959
6.52,24.222374
23.55,29.461674
30.79,35.63906
36.3,42.55826
36.67,40.90605
34.35,39.927174
35.4,39.00399
28.93,34.97477
27.03,31.405243
25.0,27.116486
23.68,25.938795
23.89,22.431911
23.39,21.340878
26.78,24.721432
34.62,37.963634
46.98,42.351
43.89,42.363693
38.86,41.403637
35.22,38.617
34.87,36.105137
32.72,34.640873
32.44,25.93092
32.49,27.850887
32.95,28.24195
32.83,28.87192
36.34,40.327106
43.19,46.462418
51.39,55.94484
50.89,54.775875
41.48,42.274567
36.06,41.08535
30.7,35.359936
29.29,29.911093
27.05,29.513725
25.96,25.73371
25.32,25.588171
24.88,25.275879
28.29,27.85885
34.46,36.402107
45.48,46.670033
47.34,44.99158
41.47,41.06388
37.89,36.563652
36.67,34.311665
34.71,33.644176
33.92,35.47463
33.95,35.398502
35.01,35.59055
37.06,37.55511
47.12,39.54512
58.36,45.626892
72.4,50.683983
70.5,50.49789
59.0,44.875828
46.48,40.658524
37.73,34.54202
36.72,31.028955
33.49,28.329758
32.66,27.24552
31.38,27.078789
30.94,27.078789
32.09,29.998137
44.99,38.010105
59.94,47.34983
59.97,47.706356
48.51,43.184483
38.8,37.615463
36.32,36.4825
33.98,32.836605
32.28,32.6337
31.19,32.562424
30.86,32.562424
31.29,34.255432
33.98,44.3158
38.99,51.766796
47.06,62.498043
45.64,61.217247
38.58,50.958965
36.18,44.302906
30.55,35.551445
29.5,33.71243
27.52,31.014517
25.76,30.891989
25.72,29.546125
26.28,29.395388
28.7,30.505714
34.36,40.23232
42.64,48.50506
42.86,49.67217
37.01,42.935154
34.65,36.02995
34.06,36.43137
31.5,33.42867
30.56,32.800556
30.56,32.076202
30.64,32.091606
31.47,33.540844
35.74,37.427544
42.66,39.447662
54.4,46.82602
52.03,47.426598
43.71,41.60037
40.5,40.162903
35.53,35.46246
32.47,32.06973
32.09,28.333275
31.73,26.65883
32.7,27.238825
32.14,27.788284
33.42,30.488813
46.74,38.234474
59.13,43.658184
60.38,44.392273
48.44,42.269978
43.03,37.94661
38.69,36.104202
36.03,33.243065
34.2,32.654022
33.75,32.150837
33.71,32.150837
34.95,32.244205
40.72,35.295982
52.09,42.14623
63.25,48.753872
63.94,48.02405
53.17,42.300022
48.02,40.20006
40.08,34.665062
35.62,32.380527
32.06,30.978678
30.69,29.554861
29.62,29.71906
29.72,28.599823
28.98,28.91206
30.91,32.902996
32.84,38.823406
33.07,37.395035
32.58,33.706833
29.44,33.383865
28.86,30.51425
27.91,28.700392
26.26,27.72785
25.76,27.524567
25.82,27.524567
26.76,27.762262
31.34,36.057583
39.97,42.552002
49.68,49.68328
51.36,47.64266
47.22,43.320072
41.11,38.45005
35.16,35.238907
30.7,29.908997
27.22,27.648464
22.52,26.278101
19.31,24.81718
16.21,25.019508
11.07,23.081614
9.49,24.71255
9.69,26.013231
12.32,25.920517
9.31,26.297785
6.75,24.061857
-0.45,22.494137
-15.53,21.244833
-42.15,18.223993
-49.01,17.224854
-23.75,17.224854
-14.99,18.258406
9.14,27.167688
25.43,38.23579
32.46,41.27198
35.26,42.745975
33.5,43.10622
37.79,41.43863
32.45,33.766216
28.15,30.0571
26.56,26.515371
25.82,22.992758
25.51,21.716825
26.15,21.482845
28.06,23.174133
41.1,30.065649
52.25,35.37045
50.8,39.984104
40.81,32.07048
37.04,30.132223
34.07,27.324558
30.98,27.348808
28.44,15.820451
27.31,16.528282
27.0,16.722939
26.86,27.472727
29.0,30.44577
33.41,41.9595
38.1,47.210114
38.19,47.0515
36.22,43.74472
35.88,40.11903
29.83,34.74355
29.2,30.85982
27.18,27.147762
25.49,25.691143
24.62,25.57276
24.7,25.96873
26.95,28.978191
32.25,37.759422
37.91,46.412365
38.33,47.880913
34.47,40.531178
33.57,33.979183
32.4,34.241245
30.54,33.902077
29.53,33.77872
29.59,32.145164
29.56,32.145164
30.78,32.349586
33.83,37.076885
38.76,37.764713
45.25,43.860664
49.48,43.208225
45.9,39.877678
41.71,38.677975
36.38,32.029957
32.03,30.769558
29.57,26.6745
28.71,26.516285
28.43,25.162636
28.76,25.188862
30.26,26.349228
40.85,38.35964
49.05,46.500713
48.22,47.239357
39.25,39.14987
35.6,34.8821
34.78,32.878643
32.34,31.512903
31.07,29.734653
30.73,29.034948
30.49,28.86474
30.84,29.879124
33.46,33.06278
39.35,36.03185
46.23,44.415108
50.41,46.46432
43.27,41.62034
39.49,38.12293
33.95,32.81228
30.11,28.987015
28.52,27.504946
27.93,27.056093
28.33,26.826353
29.17,26.69484
30.22,28.645493
37.75,37.58722
44.99,44.704338
41.97,44.53697
36.15,37.691067
33.18,33.91969
31.7,32.354126
30.1,30.994375
29.58,30.503077
29.26,30.15986
29.49,30.24074
29.65,31.251133
33.29,33.893986
37.74,40.581703
44.74,46.940617
46.99,49.47127
40.61,42.82015
39.53,39.887974
34.58,35.108112
30.17,31.399649
28.99,30.110058
27.62,27.714294
27.12,29.962921
27.25,29.237968
29.03,31.211346
34.81,40.19793
42.63,49.197636
45.41,50.84173
42.65,40.17821
38.61,37.521652
36.11,34.756916
33.51,32.800327
31.28,32.49649
30.44,32.791374
30.12,32.791374
30.75,32.56533
33.74,37.029827
37.14,41.176815
42.05,47.555687
46.93,50.53286
45.16,42.145782
42.62,41.780567
39.08,36.16049
37.7,32.195805
34.55,30.251026
31.7,24.808558
30.76,24.106937
29.98,24.289665
29.56,26.380812
29.66,28.316633
30.77,33.289417
32.42,33.72125
31.48,33.346107
29.4,29.849316
27.51,28.690044
25.43,27.35869
24.3,25.371313
21.8,24.886293
23.3,24.588295
24.51,25.798027
27.25,29.894428
30.32,33.664753
32.4,41.483536
30.89,43.70056
30.87,42.546112
32.38,40.02729
28.88,34.810886
27.92,29.806091
25.6,28.119495
22.72,25.627611
20.94,24.65084
19.78,23.754547
18.18,23.325874
17.78,22.142204
17.89,22.790514
19.95,22.790413
20.58,23.646738
20.5,20.681168
20.32,18.75266
18.4,14.189931
11.99,13.945016
2.78,11.219621
-1.46,13.825831
5.56,13.534399
17.51,19.551735
26.81,26.261549
30.21,33.198227
33.49,33.54718
34.97,33.431427
37.88,33.95529
33.74,31.75142
31.01,26.437784
27.81,25.125906
27.54,23.45285
27.29,22.019592
27.37,20.711227
28.29,23.535189
35.6,35.514988
42.11,41.237617
42.55,40.718117
40.32,39.101807
38.44,36.557476
39.17,35.3656
36.82,31.006914
35.29,28.7264
33.89,26.650908
33.58,26.644354
33.94,26.409328
34.58,31.367064
37.67,36.419903
41.95,38.47456
42.17,40.150204
39.01,37.549538
40.12,36.40383
35.4,33.7835
33.31,30.395935
31.3,27.088493
30.45,27.264334
29.48,26.793459
30.21,27.577106
31.27,29.159035
36.69,34.18156
44.73,39.687885
44.28,39.687885
41.46,38.90277
38.64,36.505455
38.02,37.063976
36.51,34.131737
34.7,32.524693
33.62,32.20719
33.89,32.502388
34.37,32.737698
37.08,33.776306
40.75,35.30002
47.69,42.16172
48.95,42.85715
45.49,39.17221
43.88,38.32053
36.62,33.926632
35.26,31.109846
33.51,29.188421
32.6,28.470392
32.46,27.727507
32.59,28.557055
34.0,29.723534
42.21,36.47255
50.92,43.68218
50.48,43.698303
44.44,40.058865
41.42,35.375427
41.82,35.86044
38.88,34.199814
37.41,31.85656
37.05,32.772663
37.24,32.772663
38.71,32.841522
43.42,35.126743
48.76,39.33405
54.9,46.58254
54.93,47.291157
51.08,43.331062
48.37,41.280567
42.17,34.885506
37.43,33.14847
35.6,31.939264
34.58,30.167458
33.94,30.22987
33.85,30.691858
35.29,32.08386
43.04,38.356453
52.61,47.30915
55.62,46.535435
53.42,41.122044
51.74,37.766773
52.46,37.594757
50.26,34.043938
48.04,33.48678
46.29,33.230614
45.51,33.230614
46.05,33.616554
50.74,39.28537
54.4,43.874214
55.9,48.7045
52.36,48.687634
48.96,46.263172
47.29,44.31836
40.84,38.230953
38.47,34.99937
37.19,33.761196
36.55,32.39451
36.15,32.131733
36.05,32.131733
37.26,33.720325
45.94,41.18159
52.3,48.150665
55.57,49.49288
54.31,47.405823
50.94,44.34245
49.71,43.74284
44.9,41.508823
42.41,40.057293
40.72,39.48182
38.7,39.417408
39.64,38.539715
43.0,43.619164
49.69,46.982975
52.36,49.25313
51.96,48.70711
47.76,47.176647
45.13,44.878277
41.21,40.66321
40.27,37.36931
37.44,36.08833
35.88,33.02103
35.04,32.375324
35.38,32.40693
34.53,32.178944
35.51,33.99959
36.86,35.138206
38.71,37.00373
39.42,36.91627
39.19,35.212067
38.25,34.250893
37.18,33.29799
34.81,32.607178
33.74,32.31324
33.42,28.456438
33.62,30.482012
34.62,35.359974
37.07,38.53291
38.99,40.27912
38.95,40.015965
38.43,38.424225
40.25,38.117382
37.35,37.112343
35.5,34.230583
33.77,31.253305
32.21,29.409122
31.21,27.586382
30.72,28.487541
30.1,26.254713
30.16,27.61501
30.12,27.695602
32.28,28.676125
34.05,29.789633
34.5,30.883348
34.58,29.573587
34.06,28.480589
31.2,25.946043
27.59,25.381895
26.12,25.548574
26.79,25.4843
