datetime,price,temperature,hour,day_of_week,month,year,lag_24,lag_48,lag_168
2016-05-13 06:00:00,40.21,12.754,6,4,5,2016,34.05,39.6,30.99
2016-05-13 07:00:00,38.23,14.463,7,4,5,2016,30.96,34.94,29.98
2016-05-13 08:00:00,35.37,15.985,8,4,5,2016,28.93,29.41,24.28
2016-05-13 09:00:00,35.45,17.211,9,4,5,2016,26.95,24.58,22.58
2016-05-13 10:00:00,30.94,18.043,10,4,5,2016,25.24,22.19,19.66
2016-05-13 11:00:00,27.99,18.472,11,4,5,2016,24.15,20.87,14.24
2016-05-13 12:00:00,25.28,18.638,12,4,5,2016,24.75,20.74,11.92
2016-05-13 13:00:00,23.8,18.593,13,4,5,2016,25.07,21.73,14.96
2016-05-13 14:00:00,23.53,18.324,14,4,5,2016,25.14,22.54,17.93
2016-05-13 15:00:00,24.01,17.87,15,4,5,2016,27.47,23.36,21.85
2016-05-13 16:00:00,26.37,17.115,16,4,5,2016,29.79,25.87,27.99
2016-05-13 17:00:00,29.0,15.832,17,4,5,2016,32.91,31.32,30.94
2016-05-13 18:00:00,27.1,13.872,18,4,5,2016,32.85,29.94,28.8
2016-05-13 19:00:00,25.03,12.294,19,4,5,2016,31.84,25.09,27.86
2016-05-13 20:00:00,26.96,11.305,20,4,5,2016,29.98,22.23,25.43
2016-05-13 21:00:00,23.02,10.387,21,4,5,2016,25.14,19.44,21.42
2016-05-13 22:00:00,13.76,9.666,22,4,5,2016,23.07,19.5,19.73
2016-05-13 23:00:00,13.1,9.107,23,4,5,2016,21.41,17.81,16.9
2016-05-14 00:00:00,11.51,8.654,0,5,5,2016,21.04,14.67,14.95
2016-05-14 01:00:00,9.71,8.223,1,5,5,2016,20.55,14.0,14.64
2016-05-14 02:00:00,10.37,7.799,2,5,5,2016,21.13,13.02,14.96
2016-05-14 03:00:00,10.21,7.343,3,5,5,2016,23.0,18.08,15.2
2016-05-14 04:00:00,9.91,7.383,4,5,5,2016,28.07,24.08,16.27
2016-05-14 05:00:00,11.24,7.984,5,5,5,2016,36.14,30.93,19.32
2016-05-14 06:00:00,15.57,8.868,6,5,5,2016,40.21,34.05,19.94
2016-05-14 07:00:00,14.86,9.875,7,5,5,2016,38.23,30.96,19.41
2016-05-14 08:00:00,11.99,10.888,8,5,5,2016,35.37,28.93,13.1
2016-05-14 09:00:00,11.37,11.686,9,5,5,2016,35.45,26.95,10.54
2016-05-14 10:00:00,10.27,12.279,10,5,5,2016,30.94,25.24,6.12
2016-05-14 11:00:00,8.14,12.584,11,5,5,2016,27.99,24.15,5.32
2016-05-14 12:00:00,7.01,12.642,12,5,5,2016,25.28,24.75,3.05
2016-05-14 13:00:00,4.95,12.416,13,5,5,2016,23.8,25.07,3.84
2016-05-14 14:00:00,4.92,11.968,14,5,5,2016,23.53,25.14,8.67
2016-05-14 15:00:00,9.91,11.349,15,5,5,2016,24.01,27.47,13.49
2016-05-14 16:00:00,15.01,10.525,16,5,5,2016,26.37,29.79,19.92
2016-05-14 17:00:00,20.71,9.504,17,5,5,2016,29.0,32.91,21.43
2016-05-14 18:00:00,20.46,8.214,18,5,5,2016,27.1,32.85,19.93
2016-05-14 19:00:00,19.3,6.997,19,5,5,2016,25.03,31.84,19.81
2016-05-14 20:00:00,23.6,6.248,20,5,5,2016,26.96,29.98,19.72
2016-05-14 21:00:00,20.52,5.617,21,5,5,2016,23.02,25.14,18.22
2016-05-14 22:00:00,20.0,5.126,22,5,5,2016,13.76,23.07,14.2
2016-05-14 23:00:00,12.98,4.736,23,5,5,2016,13.1,21.41,10.01
2016-05-15 00:00:00,11.94,4.414,0,6,5,2016,11.51,21.04,7.98
2016-05-15 01:00:00,9.13,4.146,1,6,5,2016,9.71,20.55,5.07
2016-05-15 02:00:00,9.19,3.918,2,6,5,2016,10.37,21.13,4.0
2016-05-15 03:00:00,9.56,3.737,3,6,5,2016,10.21,23.0,3.0
2016-05-15 04:00:00,7.1,4.092,4,6,5,2016,9.91,28.07,2.91
2016-05-15 05:00:00,5.63,4.979,5,6,5,2016,11.24,36.14,2.79
2016-05-15 06:00:00,5.5,6.136,6,6,5,2016,15.57,40.21,4.0
2016-05-15 07:00:00,4.57,7.243,7,6,5,2016,14.86,38.23,2.35
2016-05-15 08:00:00,3.5,8.204,8,6,5,2016,11.99,35.37,-1.63
2016-05-15 09:00:00,3.63,8.986,9,6,5,2016,11.37,35.45,-7.09
2016-05-15 10:00:00,0.73,9.597,10,6,5,2016,10.27,30.94,-76.09
2016-05-15 11:00:00,-9.25,10.001,11,6,5,2016,8.14,27.99,-100.06
2016-05-15 12:00:00,-35.02,10.238,12,6,5,2016,7.01,25.28,-130.09
2016-05-15 13:00:00,-8.24,10.34,13,6,5,2016,4.95,23.8,-82.06
2016-05-15 14:00:00,-2.97,10.222,14,6,5,2016,4.92,23.53,-76.0
2016-05-15 15:00:00,2.49,9.903,15,6,5,2016,9.91,24.01,-0.6
2016-05-15 16:00:00,14.45,9.42,16,6,5,2016,15.01,26.37,10.4
2016-05-15 17:00:00,21.41,8.685,17,6,5,2016,20.71,29.0,19.35
2016-05-15 18:00:00,21.69,7.461,18,6,5,2016,20.46,27.1,19.4
2016-05-15 19:00:00,22.95,6.254,19,6,5,2016,19.3,25.03,20.02
2016-05-15 20:00:00,24.28,5.703,20,6,5,2016,23.6,26.96,20.12
2016-05-15 21:00:00,22.36,5.277,21,6,5,2016,20.52,23.02,18.66
2016-05-15 22:00:00,17.85,4.867,22,6,5,2016,20.0,13.76,14.28
2016-05-15 23:00:00,16.86,4.512,23,6,5,2016,12.98,13.1,12.68
2016-05-16 00:00:00,16.06,4.226,0,0,5,2016,11.94,11.51,12.09
2016-05-16 01:00:00,15.04,4.004,1,0,5,2016,9.13,9.71,9.57
2016-05-16 02:00:00,14.06,3.82,2,0,5,2016,9.19,10.37,11.0
2016-05-16 03:00:00,15.93,3.694,3,0,5,2016,9.56,10.21,14.18
2016-05-16 04:00:00,16.42,4.193,4,0,5,2016,7.1,9.91,28.57
2016-05-16 05:00:00,19.43,5.279,5,0,5,2016,5.63,11.24,32.95
2016-05-16 06:00:00,22.54,6.677,6,0,5,2016,5.5,15.57,34.69
2016-05-16 07:00:00,22.91,7.864,7,0,5,2016,4.57,14.86,31.24
2016-05-16 08:00:00,23.11,8.871,8,0,5,2016,3.5,11.99,24.23
2016-05-16 09:00:00,23.35,9.731,9,0,5,2016,3.63,11.37,22.15
2016-05-16 10:00:00,22.9,10.394,10,0,5,2016,0.73,10.27,17.08
2016-05-16 11:00:00,18.23,10.919,11,0,5,2016,-9.25,8.14,12.01
2016-05-16 12:00:00,16.09,11.273,12,0,5,2016,-35.02,7.01,10.85
2016-05-16 13:00:00,16.26,11.414,13,0,5,2016,-8.24,4.95,18.63
2016-05-16 14:00:00,17.15,11.329,14,0,5,2016,-2.97,4.92,21.0
2016-05-16 15:00:00,18.27,11.057,15,0,5,2016,2.49,9.91,23.71
2016-05-16 16:00:00,24.0,10.554,16,0,5,2016,14.45,15.01,27.12
2016-05-16 17:00:00,27.16,9.792,17,0,5,2016,21.41,20.71,31.46
2016-05-16 18:00:00,28.37,8.207,18,0,5,2016,21.69,20.46,31.28
2016-05-16 19:00:00,31.93,6.589,19,0,5,2016,22.95,19.3,30.0
2016-05-16 20:00:00,29.99,5.922,20,0,5,2016,24.28,23.6,24.92
2016-05-16 21:00:00,24.99,5.424,21,0,5,2016,22.36,20.52,21.83
2016-05-16 22:00:00,30.0,5.041,22,0,5,2016,17.85,20.0,22.55
2016-05-16 23:00:00,24.0,4.713,23,0,5,2016,16.86,12.98,21.09
2016-05-17 00:00:00,22.82,4.459,0,1,5,2016,16.06,11.94,19.61
2016-05-17 01:00:00,21.6,4.317,1,1,5,2016,15.04,9.13,19.33
2016-05-17 02:00:00,21.73,4.255,2,1,5,2016,14.06,9.19,19.87
2016-05-17 03:00:00,22.91,4.22,3,1,5,2016,15.93,9.56,21.56
2016-05-17 04:00:00,29.95,4.89,4,1,5,2016,16.42,7.1,28.5
2016-05-17 05:00:00,36.36,6.215,5,1,5,2016,19.43,5.63,31.87
2016-05-17 06:00:00,38.0,7.873,6,1,5,2016,22.54,5.5,36.66
2016-05-17 07:00:00,30.93,9.723,7,1,5,2016,22.91,4.57,34.61
2016-05-17 08:00:00,28.99,11.2,8,1,5,2016,23.11,3.5,29.96
2016-05-17 09:00:00,32.22,12.309,9,1,5,2016,23.35,3.63,25.54
2016-05-17 10:00:00,31.61,13.098,10,1,5,2016,22.9,0.73,23.46
2016-05-17 11:00:00,30.08,13.664,11,1,5,2016,18.23,-9.25,23.34
2016-05-17 12:00:00,29.93,14.051,12,1,5,2016,16.09,-35.02,23.41
2016-05-17 13:00:00,30.0,14.213,13,1,5,2016,16.26,-8.24,27.6
2016-05-17 14:00:00,30.02,14.143,14,1,5,2016,17.15,-2.97,28.21
2016-05-17 15:00:00,30.14,13.931,15,1,5,2016,18.27,2.49,30.69
2016-05-17 16:00:00,34.64,13.458,16,1,5,2016,24.0,14.45,31.93
2016-05-17 17:00:00,34.92,12.634,17,1,5,2016,27.16,21.41,32.5
2016-05-17 18:00:00,36.76,10.954,18,1,5,2016,28.37,21.69,32.25
2016-05-17 19:00:00,37.44,9.717,19,1,5,2016,31.93,22.95,31.99
2016-05-17 20:00:00,33.22,9.195,20,1,5,2016,29.99,24.28,29.96
2016-05-17 21:00:00,29.0,8.651,21,1,5,2016,24.99,22.36,22.34
2016-05-17 22:00:00,24.91,8.063,22,1,5,2016,30.0,17.85,22.4
2016-05-17 23:00:00,24.29,7.521,23,1,5,2016,24.0,16.86,20.54
2016-05-18 00:00:00,23.89,7.044,0,2,5,2016,22.82,16.06,19.92
2016-05-18 01:00:00,22.92,6.619,1,2,5,2016,21.6,15.04,19.11
2016-05-18 02:00:00,23.31,6.299,2,2,5,2016,21.73,14.06,19.87
2016-05-18 03:00:00,24.57,6.05,3,2,5,2016,22.91,15.93,21.84
2016-05-18 04:00:00,31.12,7.136,4,2,5,2016,29.95,16.42,28.96
2016-05-18 05:00:00,37.06,9.359,5,2,5,2016,36.36,19.43,35.27
2016-05-18 06:00:00,39.48,11.675,6,2,5,2016,38.0,22.54,39.6
2016-05-18 07:00:00,35.31,13.996,7,2,5,2016,30.93,22.91,34.94
2016-05-18 08:00:00,32.58,15.44,8,2,5,2016,28.99,23.11,29.41
2016-05-18 09:00:00,30.98,16.44,9,2,5,2016,32.22,23.35,24.58
2016-05-18 10:00:00,31.12,17.115,10,2,5,2016,31.61,22.9,22.19
2016-05-18 11:00:00,30.9,17.496,11,2,5,2016,30.08,18.23,20.87
2016-05-18 12:00:00,30.87,17.706,12,2,5,2016,29.93,16.09,20.74
2016-05-18 13:00:00,30.85,17.7,13,2,5,2016,30.0,16.26,21.73
2016-05-18 14:00:00,31.32,17.493,14,2,5,2016,30.02,17.15,22.54
2016-05-18 15:00:00,31.69,17.133,15,2,5,2016,30.14,18.27,23.36
2016-05-18 16:00:00,33.08,16.536,16,2,5,2016,34.64,24.0,25.87
2016-05-18 17:00:00,34.94,15.485,17,2,5,2016,34.92,27.16,31.32
2016-05-18 18:00:00,34.64,13.79,18,2,5,2016,36.76,28.37,29.94
2016-05-18 19:00:00,34.95,12.547,19,2,5,2016,37.44,31.93,25.09
2016-05-18 20:00:00,33.09,11.935,20,2,5,2016,33.22,29.99,22.23
2016-05-18 21:00:00,27.2,11.437,21,2,5,2016,29.0,24.99,19.44
2016-05-18 22:00:00,24.88,10.952,22,2,5,2016,24.91,30.0,19.5
2016-05-18 23:00:00,22.91,10.459,23,2,5,2016,24.29,24.0,17.81
2016-05-19 00:00:00,22.23,9.982,0,3,5,2016,23.89,22.82,14.67
2016-05-19 01:00:00,21.85,9.551,1,3,5,2016,22.92,21.6,14.0
2016-05-19 02:00:00,22.29,9.142,2,3,5,2016,23.31,21.73,13.02
2016-05-19 03:00:00,23.9,8.851,3,3,5,2016,24.57,22.91,18.08
2016-05-19 04:00:00,31.58,9.417,4,3,5,2016,31.12,29.95,24.08
2016-05-19 05:00:00,39.4,10.232,5,3,5,2016,37.06,36.36,30.93
2016-05-19 06:00:00,46.0,11.217,6,3,5,2016,39.48,38.0,34.05
2016-05-19 07:00:00,44.13,12.729,7,3,5,2016,35.31,30.93,30.96
2016-05-19 08:00:00,45.0,13.894,8,3,5,2016,32.58,28.99,28.93
2016-05-19 09:00:00,44.91,14.818,9,3,5,2016,30.98,32.22,26.95
2016-05-19 10:00:00,40.07,15.606,10,3,5,2016,31.12,31.61,25.24
2016-05-19 11:00:00,38.96,16.249,11,3,5,2016,30.9,30.08,24.15
2016-05-19 12:00:00,35.0,16.73,12,3,5,2016,30.87,29.93,24.75
2016-05-19 13:00:00,33.06,17.006,13,3,5,2016,30.85,30.0,25.07
2016-05-19 14:00:00,31.91,17.038,14,3,5,2016,31.32,30.02,25.14
2016-05-19 15:00:00,32.35,16.864,15,3,5,2016,31.69,30.14,27.47
2016-05-19 16:00:00,34.0,16.433,16,3,5,2016,33.08,34.64,29.79
2016-05-19 17:00:00,36.08,15.56,17,3,5,2016,34.94,34.92,32.91
2016-05-19 18:00:00,34.96,13.678,18,3,5,2016,34.64,36.76,32.85
2016-05-19 19:00:00,33.85,11.938,19,3,5,2016,34.95,37.44,31.84
2016-05-19 20:00:00,32.08,11.09,20,3,5,2016,33.09,33.22,29.98
2016-05-19 21:00:00,29.14,10.337,21,3,5,2016,27.2,29.0,25.14
2016-05-19 22:00:00,24.73,9.649,22,3,5,2016,24.88,24.91,23.07
2016-05-19 23:00:00,23.42,9.009,23,3,5,2016,22.91,24.29,21.41
2016-05-20 00:00:00,21.5,8.553,0,4,5,2016,22.23,23.89,21.04
2016-05-20 01:00:00,21.34,8.24,1,4,5,2016,21.85,22.92,20.55
2016-05-20 02:00:00,21.52,7.983,2,4,5,2016,22.29,23.31,21.13
2016-05-20 03:00:00,23.23,7.848,3,4,5,2016,23.9,24.57,23.0
2016-05-20 04:00:00,27.71,8.731,4,4,5,2016,31.58,31.12,28.07
2016-05-20 05:00:00,33.07,10.018,5,4,5,2016,39.4,37.06,36.14
2016-05-20 06:00:00,34.97,11.95,6,4,5,2016,46.0,39.48,40.21
2016-05-20 07:00:00,31.91,13.948,7,4,5,2016,44.13,35.31,38.23
2016-05-20 08:00:00,27.5,15.225,8,4,5,2016,45.0,32.58,35.37
2016-05-20 09:00:00,26.27,16.024,9,4,5,2016,44.91,30.98,35.45
2016-05-20 10:00:00,24.99,16.644,10,4,5,2016,40.07,31.12,30.94
2016-05-20 11:00:00,24.3,17.166,11,4,5,2016,38.96,30.9,27.99
2016-05-20 12:00:00,24.22,17.538,12,4,5,2016,35.0,30.87,25.28
2016-05-20 13:00:00,24.2,17.689,13,4,5,2016,33.06,30.85,23.8
2016-05-20 14:00:00,24.57,17.618,14,4,5,2016,31.91,31.32,23.53
2016-05-20 15:00:00,28.9,17.313,15,4,5,2016,32.35,31.69,24.01
2016-05-20 16:00:00,32.69,16.753,16,4,5,2016,34.0,33.08,26.37
2016-05-20 17:00:00,33.92,15.896,17,4,5,2016,36.08,34.94,29.0
2016-05-20 18:00:00,34.06,14.267,18,4,5,2016,34.96,34.64,27.1
2016-05-20 19:00:00,33.21,12.766,19,4,5,2016,33.85,34.95,25.03
2016-05-20 20:00:00,33.66,12.152,20,4,5,2016,32.08,33.09,26.96
2016-05-20 21:00:00,27.98,11.558,21,4,5,2016,29.14,27.2,23.02
2016-05-20 22:00:00,24.36,11.015,22,4,5,2016,24.73,24.88,13.76
2016-05-20 23:00:00,23.49,10.528,23,4,5,2016,23.42,22.91,13.1
2016-05-21 00:00:00,22.6,10.126,0,5,5,2016,21.5,22.23,11.51
2016-05-21 01:00:00,21.75,9.764,1,5,5,2016,21.34,21.85,9.71
2016-05-21 02:00:00,21.26,9.451,2,5,5,2016,21.52,22.29,10.37
2016-05-21 03:00:00,20.5,9.321,3,5,5,2016,23.23,23.9,10.21
2016-05-21 04:00:00,20.66,10.444,4,5,5,2016,27.71,31.58,9.91
2016-05-21 05:00:00,22.88,11.969,5,5,5,2016,33.07,39.4,11.24
2016-05-21 06:00:00,23.06,13.81,6,5,5,2016,34.97,46.0,15.57
2016-05-21 07:00:00,22.55,15.979,7,5,5,2016,31.91,44.13,14.86
2016-05-21 08:00:00,20.32,17.583,8,5,5,2016,27.5,45.0,11.99
2016-05-21 09:00:00,18.95,18.787,9,5,5,2016,26.27,44.91,11.37
2016-05-21 10:00:00,16.19,19.711,10,5,5,2016,24.99,40.07,10.27
2016-05-21 11:00:00,15.24,20.405,11,5,5,2016,24.3,38.96,8.14
2016-05-21 12:00:00,15.09,20.996,12,5,5,2016,24.22,35.0,7.01
2016-05-21 13:00:00,13.29,21.433,13,5,5,2016,24.2,33.06,4.95
2016-05-21 14:00:00,17.42,21.578,14,5,5,2016,24.57,31.91,4.92
2016-05-21 15:00:00,19.06,21.433,15,5,5,2016,28.9,32.35,9.91
2016-05-21 16:00:00,23.9,20.962,16,5,5,2016,32.69,34.0,15.01
2016-05-21 17:00:00,26.28,19.876,17,5,5,2016,33.92,36.08,20.71
2016-05-21 18:00:00,30.94,17.849,18,5,5,2016,34.06,34.96,20.46
2016-05-21 19:00:00,31.49,16.151,19,5,5,2016,33.21,33.85,19.3
2016-05-21 20:00:00,28.94,15.338,20,5,5,2016,33.66,32.08,23.6
2016-05-21 21:00:00,23.42,14.764,21,5,5,2016,27.98,29.14,20.52
2016-05-21 22:00:00,17.79,14.266,22,5,5,2016,24.36,24.73,20.0
2016-05-21 23:00:00,10.38,13.788,23,5,5,2016,23.49,23.42,12.98
2016-05-22 00:00:00,7.62,13.285,0,6,5,2016,22.6,21.5,11.94
2016-05-22 01:00:00,4.6,12.823,1,6,5,2016,21.75,21.34,9.13
2016-05-22 02:00:00,2.81,12.407,2,6,5,2016,21.26,21.52,9.19
2016-05-22 03:00:00,0.13,12.137,3,6,5,2016,20.5,23.23,9.56
2016-05-22 04:00:00,-1.0,12.977,4,6,5,2016,20.66,27.71,7.1
2016-05-22 05:00:00,0.5,14.365,5,6,5,2016,22.88,33.07,5.63
2016-05-22 06:00:00,2.59,16.027,6,6,5,2016,23.06,34.97,5.5
2016-05-22 07:00:00,-0.94,18.178,7,6,5,2016,22.55,31.91,4.57
2016-05-22 08:00:00,-1.11,20.087,8,6,5,2016,20.32,27.5,3.5
2016-05-22 09:00:00,-0.9,21.626,9,6,5,2016,18.95,26.27,3.63
2016-05-22 10:00:00,-5.68,22.633,10,6,5,2016,16.19,24.99,0.73
2016-05-22 11:00:00,-25.72,23.218,11,6,5,2016,15.24,24.3,-9.25
2016-05-22 12:00:00,-10.97,23.435,12,6,5,2016,15.09,24.22,-35.02
2016-05-22 13:00:00,-7.82,23.391,13,6,5,2016,13.29,24.2,-8.24
2016-05-22 14:00:00,-5.19,23.167,14,6,5,2016,17.42,24.57,-2.97
2016-05-22 15:00:00,2.02,22.608,15,6,5,2016,19.06,28.9,2.49
2016-05-22 16:00:00,21.33,21.455,16,6,5,2016,23.9,32.69,14.45
2016-05-22 17:00:00,23.65,19.731,17,6,5,2016,26.28,33.92,21.41
2016-05-22 18:00:00,25.32,17.778,18,6,5,2016,30.94,34.06,21.69
2016-05-22 19:00:00,26.11,16.308,19,6,5,2016,31.49,33.21,22.95
2016-05-22 20:00:00,27.22,15.412,20,6,5,2016,28.94,33.66,24.28
2016-05-22 21:00:00,22.9,14.698,21,6,5,2016,23.42,27.98,22.36
2016-05-22 22:00:00,22.61,14.097,22,6,5,2016,17.79,24.36,17.85
2016-05-22 23:00:00,20.89,13.538,23,6,5,2016,10.38,23.49,16.86
2016-05-23 00:00:00,19.51,13.076,0,0,5,2016,7.62,22.6,16.06
2016-05-23 01:00:00,18.91,12.647,1,0,5,2016,4.6,21.75,15.04
2016-05-23 02:00:00,19.46,12.243,2,0,5,2016,2.81,21.26,14.06
2016-05-23 03:00:00,20.69,11.904,3,0,5,2016,0.13,20.5,15.93
2016-05-23 04:00:00,28.05,12.077,4,0,5,2016,-1.0,20.66,16.42
2016-05-23 05:00:00,34.51,12.585,5,0,5,2016,0.5,22.88,19.43
2016-05-23 06:00:00,35.93,13.339,6,0,5,2016,2.59,23.06,22.54
2016-05-23 07:00:00,33.99,14.232,7,0,5,2016,-0.94,22.55,22.91
2016-05-23 08:00:00,36.0,15.128,8,0,5,2016,-1.11,20.32,23.11
2016-05-23 09:00:00,35.94,15.827,9,0,5,2016,-0.9,18.95,23.35
2016-05-23 10:00:00,33.91,16.323,10,0,5,2016,-5.68,16.19,22.9
2016-05-23 11:00:00,33.54,16.66,11,0,5,2016,-25.72,15.24,18.23
2016-05-23 12:00:00,32.5,16.734,12,0,5,2016,-10.97,15.09,16.09
2016-05-23 13:00:00,32.78,16.503,13,0,5,2016,-7.82,13.29,16.26
2016-05-23 14:00:00,31.96,16.031,14,0,5,2016,-5.19,17.42,17.15
2016-05-23 15:00:00,31.68,15.402,15,0,5,2016,2.02,19.06,18.27
2016-05-23 16:00:00,32.49,14.661,16,0,5,2016,21.33,23.9,24.0
2016-05-23 17:00:00,33.09,13.827,17,0,5,2016,23.65,26.28,27.16
2016-05-23 18:00:00,33.97,12.951,18,0,5,2016,25.32,30.94,28.37
2016-05-23 19:00:00,31.97,12.206,19,0,5,2016,26.11,31.49,31.93
2016-05-23 20:00:00,24.47,11.744,20,0,5,2016,27.22,28.94,29.99
2016-05-23 21:00:00,22.71,11.389,21,0,5,2016,22.9,23.42,24.99
2016-05-23 22:00:00,21.99,11.097,22,0,5,2016,22.61,17.79,30.0
2016-05-23 23:00:00,21.75,10.826,23,0,5,2016,20.89,10.38,24.0
2016-05-24 00:00:00,20.48,10.559,0,1,5,2016,19.51,7.62,22.82
2016-05-24 01:00:00,20.0,10.304,1,1,5,2016,18.91,4.6,21.6
2016-05-24 02:00:00,20.72,10.06,2,1,5,2016,19.46,2.81,21.73
2016-05-24 03:00:00,22.61,9.85,3,1,5,2016,20.69,0.13,22.91
2016-05-24 04:00:00,26.13,9.843,4,1,5,2016,28.05,-1.0,29.95
2016-05-24 05:00:00,34.38,10.047,5,1,5,2016,34.51,0.5,36.36
2016-05-24 06:00:00,37.09,10.454,6,1,5,2016,35.93,2.59,38.0
2016-05-24 07:00:00,36.19,11.074,7,1,5,2016,33.99,-0.94,30.93
2016-05-24 08:00:00,36.94,11.861,8,1,5,2016,36.0,-1.11,28.99
2016-05-24 09:00:00,36.06,12.699,9,1,5,2016,35.94,-0.9,32.22
2016-05-24 10:00:00,33.09,13.419,10,1,5,2016,33.91,-5.68,31.61
2016-05-24 11:00:00,33.0,14.02,11,1,5,2016,33.54,-25.72,30.08
2016-05-24 12:00:00,32.69,14.403,12,1,5,2016,32.5,-10.97,29.93
2016-05-24 13:00:00,30.92,14.528,13,1,5,2016,32.78,-7.82,30.0
2016-05-24 14:00:00,29.12,14.418,14,1,5,2016,31.96,-5.19,30.02
2016-05-24 15:00:00,29.8,14.127,15,1,5,2016,31.68,2.02,30.14
2016-05-24 16:00:00,31.25,13.642,16,1,5,2016,32.49,21.33,34.64
2016-05-24 17:00:00,32.2,12.953,17,1,5,2016,33.09,23.65,34.92
2016-05-24 18:00:00,31.64,12.025,18,1,5,2016,33.97,25.32,36.76
2016-05-24 19:00:00,32.38,11.001,19,1,5,2016,31.97,26.11,37.44
2016-05-24 20:00:00,30.43,10.437,20,1,5,2016,24.47,27.22,33.22
2016-05-24 21:00:00,24.98,10.061,21,1,5,2016,22.71,22.9,29.0
2016-05-24 22:00:00,22.97,9.773,22,1,5,2016,21.99,22.61,24.91
2016-05-24 23:00:00,22.57,9.514,23,1,5,2016,21.75,20.89,24.29
2016-05-25 00:00:00,21.57,9.29,0,2,5,2016,20.48,19.51,23.89
2016-05-25 01:00:00,21.0,9.127,1,2,5,2016,20.0,18.91,22.92
2016-05-25 02:00:00,21.63,8.993,2,2,5,2016,20.72,19.46,23.31
2016-05-25 03:00:00,22.99,8.901,3,2,5,2016,22.61,20.69,24.57
2016-05-25 04:00:00,30.92,9.379,4,2,5,2016,26.13,28.05,31.12
2016-05-25 05:00:00,35.8,10.172,5,2,5,2016,34.38,34.51,37.06
2016-05-25 06:00:00,39.2,10.998,6,2,5,2016,37.09,35.93,39.48
2016-05-25 07:00:00,34.99,11.961,7,2,5,2016,36.19,33.99,35.31
2016-05-25 08:00:00,34.16,13.112,8,2,5,2016,36.94,36.0,32.58
2016-05-25 09:00:00,33.07,14.263,9,2,5,2016,36.06,35.94,30.98
2016-05-25 10:00:00,31.02,15.313,10,2,5,2016,33.09,33.91,31.12
2016-05-25 11:00:00,28.95,16.186,11,2,5,2016,33.0,33.54,30.9
2016-05-25 12:00:00,30.13,16.832,12,2,5,2016,32.69,32.5,30.87
2016-05-25 13:00:00,30.12,17.211,13,2,5,2016,30.92,32.78,30.85
2016-05-25 14:00:00,30.9,17.287,14,2,5,2016,29.12,31.96,31.32
2016-05-25 15:00:00,32.92,17.092,15,2,5,2016,29.8,31.68,31.69
2016-05-25 16:00:00,35.8,16.621,16,2,5,2016,31.25,32.49,33.08
2016-05-25 17:00:00,36.61,15.887,17,2,5,2016,32.2,33.09,34.94
2016-05-25 18:00:00,36.76,14.633,18,2,5,2016,31.64,33.97,34.64
2016-05-25 19:00:00,35.49,13.276,19,2,5,2016,32.38,31.97,34.95
2016-05-25 20:00:00,34.92,12.526,20,2,5,2016,30.43,24.47,33.09
2016-05-25 21:00:00,28.06,11.998,21,2,5,2016,24.98,22.71,27.2
2016-05-25 22:00:00,25.74,11.539,22,2,5,2016,22.97,21.99,24.88
2016-05-25 23:00:00,24.16,11.059,23,2,5,2016,22.57,21.75,22.91
2016-05-26 00:00:00,23.42,10.592,0,3,5,2016,21.57,20.48,22.23
2016-05-26 01:00:00,23.27,10.169,1,3,5,2016,21.0,20.0,21.85
2016-05-26 02:00:00,23.33,9.773,2,3,5,2016,21.63,20.72,22.29
2016-05-26 03:00:00,23.79,9.509,3,3,5,2016,22.99,22.61,23.9
2016-05-26 04:00:00,26.15,10.438,4,3,5,2016,30.92,26.13,31.58
2016-05-26 05:00:00,30.96,11.994,5,3,5,2016,35.8,34.38,39.4
2016-05-26 06:00:00,30.97,13.94,6,3,5,2016,39.2,37.09,46.0
2016-05-26 07:00:00,27.94,15.772,7,3,5,2016,34.99,36.19,44.13
2016-05-26 08:00:00,25.57,17.107,8,3,5,2016,34.16,36.94,45.0
2016-05-26 09:00:00,24.79,18.123,9,3,5,2016,33.07,36.06,44.91
2016-05-26 10:00:00,25.46,18.881,10,3,5,2016,31.02,33.09,40.07
2016-05-26 11:00:00,24.71,19.492,11,3,5,2016,28.95,33.0,38.96
2016-05-26 12:00:00,24.69,19.932,12,3,5,2016,30.13,32.69,35.0
2016-05-26 13:00:00,25.16,20.1,13,3,5,2016,30.12,30.92,33.06
2016-05-26 14:00:00,25.76,20.053,14,3,5,2016,30.9,29.12,31.91
2016-05-26 15:00:00,28.07,19.835,15,3,5,2016,32.92,29.8,32.35
2016-05-26 16:00:00,34.0,19.407,16,3,5,2016,35.8,31.25,34.0
2016-05-26 17:00:00,35.27,18.564,17,3,5,2016,36.61,32.2,36.08
2016-05-26 18:00:00,34.95,16.551,18,3,5,2016,36.76,31.64,34.96
2016-05-26 19:00:00,32.94,14.663,19,3,5,2016,35.49,32.38,33.85
2016-05-26 20:00:00,33.1,13.901,20,3,5,2016,34.92,30.43,32.08
2016-05-26 21:00:00,26.94,13.345,21,3,5,2016,28.06,24.98,29.14
2016-05-26 22:00:00,24.43,12.846,22,3,5,2016,25.74,22.97,24.73
2016-05-26 23:00:00,23.42,12.447,23,3,5,2016,24.16,22.57,23.42
2016-05-27 00:00:00,21.95,12.124,0,4,5,2016,23.42,21.57,21.5
